date,net_value,return,drawdown
20210714,1.5215155,0.01574707,0.019931734
20210715,1.5013822,-0.01323235,0.032900333
20210716,1.5180424,0.011096597,0.022168815
20210719,1.5088878,-0.0060305595,0.028065741
20210720,1.5088878,0.0,0.028065741
20210721,1.5088878,0.0,0.028065741
20210722,1.5127491,0.0025590658,0.025578499
20210723,1.5301081,0.011475205,0.014396846
20210726,1.5301081,0.0,0.014396846
20210727,1.5301081,0.0,0.014396846
20210728,1.5099572,-0.013169587,0.02737689
20210729,1.5403311,0.020115733,0.0078117847
20210730,1.5146137,-0.016695976,0.024377406
20210802,1.5146137,0.0,0.024377406
20210803,1.5454354,0.020349503,0.004523933
20210804,1.5720168,0.017199993,0.0
20210805,1.5719956,-1.347065e-05,1.347065e-05
20210806,1.5322642,-0.025274515,0.025287628
20210809,1.5352603,0.00195539,0.02338177
20210810,1.5590806,0.015515447,0.008229077
20210811,1.5633081,0.0027115345,0.0055398345
20210812,1.5633081,0.0,0.0055398345
20210813,1.5858091,0.01439321,0.0
20210816,1.5840108,-0.0011339784,0.0011339784
20210817,1.5860914,0.001313448,0.0
20210818,1.6196988,0.021188736,0.0
20210819,1.6109678,-0.005390525,0.005390525
20210820,1.5828389,-0.017460823,0.022757232
20210823,1.6470039,0.040537953,0.0
20210824,1.6755753,0.017347455,0.0
20210825,1.648099,-0.016398132,0.016398132
20210826,1.7036722,0.03371954,0.0
20210827,1.6718142,-0.018699586,0.018699586
20210830,1.6705787,-0.000739038,0.019424796
20210831,1.6853124,0.008819461,0.010776579
20210901,1.7127078,0.016255379,0.0
20210902,1.7172818,0.0026706457,0.0
20210903,1.7330184,0.009163618,0.0
20210906,1.7330184,0.0,0.0
20210907,1.7330184,0.0,0.0
20210908,1.7160617,-0.00978446,0.00978446
20210909,1.7173064,0.0007252693,0.009066284
20210910,1.7173064,0.0,0.009066284
20210913,1.7145907,-0.0015813708,0.01063329
20210914,1.7447234,0.01757431,0.0
20210915,1.763695,0.010873675,0.0
20210916,1.767997,0.0024392605,0.0
20210917,1.7401019,-0.015777767,0.015777767
20210922,1.7253022,-0.008505106,0.024148703
20210923,1.7222881,-0.0017470121,0.025853515
20210924,1.7543783,0.018632293,0.007702887
20210927,1.8611543,0.06086254,0.0
20210928,1.8683834,0.0038841963,0.0
20210929,1.9115175,0.02308631,0.0
20210930,1.9115175,0.0,0.0
20211008,1.9115175,0.0,0.0
20211011,2.054981,0.07505214,0.0
20211012,2.011035,-0.021385133,0.021385133
20211013,1.9773189,-0.016765535,0.037792146
20211014,2.0323722,0.027842402,0.011001945
20211015,2.0074086,-0.012282968,0.023149788
