date,net_value,return,drawdown
20240102,1.0,,0.0
20240103,1.0,0.0,0.0
20240104,1.0,0.0,0.0
20240105,0.978506863117218,-0.021493136882781982,0.021493136882781982
20240108,0.9627811908721924,-0.016071090390647358,0.03721880912780762
20240109,0.9981009364128113,0.0366851220978075,0.0018990635871887207
20240110,1.008999228477478,0.010919027993135932,0.0
20240111,0.9997993111610413,-0.009117863578864127,0.009117863578864127
20240112,0.9997993111610413,0.0,0.009117863578864127
20240115,1.0047224760055542,0.004924153067074721,0.004238608267696287
20240116,0.9976857900619507,-0.00700361155607776,0.011212534257928675
20240117,0.9976857900619507,0.0,0.011212534257928675
20240118,0.998353123664856,0.0006688815352013933,0.010551152579855172
20240119,1.0063492059707642,0.008009272587394145,0.0026263870495844
20240122,0.9913833737373352,-0.01487141058455188,0.017458739553967928
20240123,0.9712339639663696,-0.020324538725120966,0.037428437450932495
20240124,0.9758622050285339,0.004765320441702192,0.03284147550731631
20240125,0.9814457297325134,0.0057216322911248785,0.027307750062942282
20240126,0.9907894730567932,0.009520387160710797,0.01804734325531876
20240129,0.9512137770652771,-0.03994359757317245,0.05727006501223575
20240130,0.9362320899963379,-0.015750073674459686,0.07211813094341168
20240131,0.9164546132087708,-0.021124544863276862,0.09171921311411879
20240201,0.9187390804290771,0.0024927227026636523,0.08945512097625508
20240202,0.9187390804290771,0.0,0.08945512097625508
20240205,0.9187390804290771,0.0,0.08945512097625508
20240206,0.902510404586792,-0.01766407480424792,0.10553905383195539
20240207,0.856314480304718,-0.05118602959843377,0.15132295829715603
20240208,0.8693596720695496,0.015234113243290492,0.13839411613687413
20240219,0.8718633651733398,0.0028799278184024057,0.13591275338343756
20240220,0.8690966367721558,-0.0031733509076092847,0.1386548054317418
20240221,0.897728443145752,0.03294432996534802,0.11027836512781808
20240222,0.9041123390197754,0.007111165879576609,0.10395140699559402
20240223,0.9121865034103394,0.008930487995903125,0.09594925579202229
20240226,0.9550862312316895,0.04702955772856021,0.0534321491277453
20240227,0.9388534426689148,-0.016996149700368557,0.06952015802272637
20240228,0.9388534426689148,0.0,0.06952015802272637
20240229,1.0229030847549438,0.08952370867075676,0.0
20240301,1.024354100227356,0.0014185268321482702,0.0
20240304,1.024354100227356,0.0,0.0
20240305,1.035003900527954,0.010396600451186178,0.0
20240306,1.0144544839859009,-0.019854433912346647,0.019854433912346647
20240307,1.0144544839859009,0.0,0.019854433912346647
20240308,1.014134407043457,-0.0003155163168939712,0.02016368583137862
20240311,1.006425142288208,-0.0076018175714244185,0.02761222274154529
20240312,1.0249838829040527,0.01844025932584481,0.009681139963617746
20240313,1.0116389989852905,-0.013019603665330393,0.022574699023593214
20240314,1.021257996559143,0.009508330129127884,0.013281016585347416
20240315,1.0275501012802124,0.006161131410739484,0.0072017112630585745
20240318,1.0444947481155396,0.016490336397433136,0.0
20240319,1.0478242635726929,0.003187680419801442,0.0
20240320,1.0801857709884644,0.030884479908329876,0.0
20240321,1.1016119718551636,0.01983566294072947,0.0
20240322,1.0802019834518433,-0.019435144996894804,0.019435144996894804
20240325,1.108135461807251,0.025859495523369525,0.0
20240326,1.0841070413589478,-0.02168364904514064,0.02168364904514064
20240327,1.103848934173584,0.018210280038297055,0.003868234328207598
20240328,1.118442177772522,0.013220326755910117,0.0
20240329,1.1199257373809814,0.0013264517718869495,0.0
20240401,1.1281042098999023,0.007302691817804519,0.0
20240402,1.121019721031189,-0.006279995062993371,0.006279995062993371
20240403,1.1066920757293701,-0.012780903879763383,0.018980634929491313
20240408,1.1159868240356445,0.008398676117879145,0.01074137101689654
20240409,1.1654163599014282,0.04429222173702385,0.0
20240410,1.1244250535964966,-0.03517310011711072,0.03517310011711072
20240411,1.1329216957092285,0.0075564325835282276,0.02788245069337114
20240412,1.162394404411316,0.026014780027349582,0.002593026487433092
20240415,1.162394404411316,0.0,0.002593026487433092
20240416,1.162394404411316,0.0,0.002593026487433092
20240417,1.1881557703018188,0.022162327857685682,0.0
20240418,1.170916199684143,-0.014509520593664726,0.014509520593664726
20240419,1.170916199684143,0.0,0.014509520593664726
20240422,1.1534594297409058,-0.01490864158164884,0.029201844933261056
20240423,1.1633702516555786,0.008592258781827233,0.020860495960007164
20240424,1.1647359132766724,0.001173883911119722,0.019711099849472835
20240425,1.1703623533248901,0.004830657305302077,0.014975660112654055
20240426,1.1717908382415771,0.0012205492705987808,0.013773389373082479
20240429,1.1924527883529663,0.017632797114538912,0.0
20240430,1.1580913066864014,-0.02881580050982613,0.02881580050982613
20240506,1.1606251001358032,0.00218790473149455,0.026690942004608753
20240507,1.1719694137573242,0.009774313531728307,0.017177514108490666
20240508,1.1507349014282227,-0.01811865743238461,0.034984938047203595
20240509,1.1598801612854004,0.007947321182165679,0.02731565340423725
20240510,1.1524016857147217,-0.0064476277983674946,0.033587160036385066
20240513,1.1537387371063232,0.0011602303330304764,0.03246589854522919
20240514,1.1502422094345093,-0.003030606115023593,0.03539811330959186
20240515,1.1255357265472412,-0.021479374243633775,0.05611715822993035
20240516,1.1226909160614014,-0.0025275168248695135,0.05850283799320988
20240517,1.1185784339904785,-0.0036630581151846364,0.06195159681292217
20240520,1.1173514127731323,-0.0010969469641649576,0.06298058616103797
20240521,1.1542414426803589,0.033015602330219496,0.03204432581803551
20240522,1.2162039279937744,0.05368242988185146,0.0
20240523,1.230473518371582,0.011732892855679689,0.0
20240524,1.2317936420440674,0.001072858255602549,0.0
20240527,1.221214771270752,-0.008588184264176402,0.008588184264176402
20240528,1.2402843236923218,0.015615232365496778,0.0
